PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29951877","The Influence of LPS-Induced Maternal Inflammation on Postnatal Collagen-Induced Arthritis","Imai A, Fujimoto E, Sato K.","Inflammation. 2018 Oct;41(5):1842-1851. doi: 10.1007/s10753-018-0827-2.","Imai A","Inflammation","2018","2018/06/29","","","10.1007/s10753-018-0827-2"
"29507646","Epigenetic regulation of placental gene expression in transcriptional subtypes of preeclampsia","Leavey K, Wilson SL, Bainbridge SA, Robinson WP, Cox BJ.","Clin Epigenetics. 2018 Mar 2;10:28. doi: 10.1186/s13148-018-0463-6. eCollection 2018.","Leavey K","Clin Epigenetics","2018","2018/03/07","PMC5833042","","10.1186/s13148-018-0463-6"
"29982605","Reference Ranges and Determinants of Thyroid Function During Early Pregnancy: The SELMA Study","Derakhshan A, Shu H, Broeren MAC, de Poortere RA, Wikström S, Peeters RP, Demeneix B, Bornehag CG, Korevaar TIM.","J Clin Endocrinol Metab. 2018 Sep 1;103(9):3548-3556. doi: 10.1210/jc.2018-00890.","Derakhshan A","J Clin Endocrinol Metab","2018","2018/07/09","","","10.1210/jc.2018-00890"
"28419655","Cytokine and adipokine are biofactors can act in blood and colostrum of obese mothers","Fujimori M, França EL, Morais TC, Fiorin V, de Abreu LC, Honório-França AC.","Biofactors. 2017 Mar;43(2):243-250. doi: 10.1002/biof.1339. Epub 2016 Nov 7.","Fujimori M","Biofactors","2017","2017/04/19","","","10.1002/biof.1339"
"25736181","Abnormal immune system development and function in schizophrenia helps reconcile diverse findings and suggests new treatment and prevention strategies","Anders S, Kinney DK.","Brain Res. 2015 Aug 18;1617:93-112. doi: 10.1016/j.brainres.2015.02.043. Epub 2015 Feb 28.","Anders S","Brain Res","2015","2015/03/05","","","10.1016/j.brainres.2015.02.043"
"29456824","A brief review on features of falciparum malaria during pregnancy","Manirakiza A, Serdouma E, Ngbalé RN, Moussa S, Gondjé S, Degana RM, Bata GGB, Moyen JM, Delmont J, Grésenguet G, Sepou A.","J Public Health Afr. 2017 Dec 31;8(2):668. doi: 10.4081/jphia.2017.668. eCollection 2017 Dec 31.","Manirakiza A","J Public Health Afr","2017","2018/02/20","PMC5812306","","10.4081/jphia.2017.668"
"29020221","Systemic Inflammatory Response to Malaria During Pregnancy Is Associated With Pregnancy Loss and Preterm Delivery","Fried M, Kurtis JD, Swihart B, Pond-Tor S, Barry A, Sidibe Y, Gaoussou S, Traore M, Keita S, Mahamar A, Attaher O, Dembele AB, Cisse KB, Diarra BS, Kanoute MB, Dicko A, Duffy PE.","Clin Infect Dis. 2017 Oct 30;65(10):1729-1735. doi: 10.1093/cid/cix623.","Fried M","Clin Infect Dis","2017","2017/10/12","PMC5850414","","10.1093/cid/cix623"
"29569748","Maternal obesity alters uterine NK activity through a functional KIR2DL1/S1 imbalance","Castellana B, Perdu S, Kim Y, Chan K, Atif J, Marziali M, Beristain AG.","Immunol Cell Biol. 2018 Sep;96(8):805-819. doi: 10.1111/imcb.12041. Epub 2018 Apr 16.","Castellana B","Immunol Cell Biol","2018","2018/03/24","","","10.1111/imcb.12041"
"27893488","Pregnancy and HIV Disease Progression in an Early Infection Cohort from Five African Countries","Wall KM, Rida W, Haddad LB, Kamali A, Karita E, Lakhi S, Kilembe W, Allen S, Inambao M, Yang AH, Latka MH, Anzala O, Sanders EJ, Bekker LG, Edward VA, Price MA.","Epidemiology. 2017 Mar;28(2):224-232. doi: 10.1097/EDE.0000000000000590.","Wall KM","Epidemiology","2017","2016/11/29","PMC5287431","","10.1097/EDE.0000000000000590"
"34960012","Investigating the Links between Lower Iron Status in Pregnancy and Respiratory Disease in Offspring Using Murine Models","Gomez HM, Pillar AL, Brown AC, Kim RY, Ali MK, Essilfie AT, Vanders RL, Frazer DM, Anderson GJ, Hansbro PM, Collison AM, Jensen ME, Murphy VE, Johnstone DM, Reid D, Milward EA, Donovan C, Horvat JC.","Nutrients. 2021 Dec 14;13(12):4461. doi: 10.3390/nu13124461.","Gomez HM","Nutrients","2021","2021/12/28","PMC8708709","","10.3390/nu13124461"
"29229361","An updated literature review on maternal-fetal and reproductive disorders of Toxoplasma gondii infection","Fallahi S, Rostami A, Nourollahpour Shiadeh M, Behniafar H, Paktinat S.","J Gynecol Obstet Hum Reprod. 2018 Mar;47(3):133-140. doi: 10.1016/j.jogoh.2017.12.003. Epub 2017 Dec 8.","Fallahi S","J Gynecol Obstet Hum Reprod","2018","2017/12/13","","","10.1016/j.jogoh.2017.12.003"
"28288209","Contrasting antibody responses to intrasubtype superinfection with CRF02_AG","Courtney CR, Mayr L, Nanfack AJ, Banin AN, Tuen M, Pan R, Jiang X, Kong XP, Kirkpatrick AR, Bruno D, Martens CA, Sykora L, Porcella SF, Redd AD, Quinn TC, Nyambi PN, Dürr R.","PLoS One. 2017 Mar 13;12(3):e0173705. doi: 10.1371/journal.pone.0173705. eCollection 2017.","Courtney CR","PLoS One","2017","2017/03/14","PMC5348025","","10.1371/journal.pone.0173705"
"23049602","Role of dietary long-chain polyunsaturated fatty acids in infant allergies and respiratory diseases","Shek LP, Chong MF, Lim JY, Soh SE, Chong YS.","Clin Dev Immunol. 2012;2012:730568. doi: 10.1155/2012/730568. Epub 2012 Aug 28.","Shek LP","Clin Dev Immunol","2012","2012/10/11","PMC3461300","","10.1155/2012/730568"
"28925412","Prenatal antimicrobial use and early-childhood body mass index","Cassidy-Bushrow AE, Burmeister C, Havstad S, Levin AM, Lynch SV, Ownby DR, Rundle AG, Woodcroft KJ, Zoratti EM, Johnson CC, Wegienka G.","Int J Obes (Lond). 2018 Jan;42(1):1-7. doi: 10.1038/ijo.2017.205. Epub 2017 Aug 17.","Cassidy-Bushrow AE","Int J Obes (Lond)","2018","2017/09/20","PMC5762274","NIHMS911933","10.1038/ijo.2017.205"
"30898821","Hydroxychloroquine for prevention of recurrent miscarriage: study protocol for a multicentre randomised placebo-controlled trial BBQ study","Pasquier E, de Saint-Martin L, Marhic G, Chauleur C, Bohec C, Bretelle F, Lejeune-Saada V, Hannigsberg J, Plu-Bureau G, Cogulet V, Merviel P, Mottier D.","BMJ Open. 2019 Mar 20;9(3):e025649. doi: 10.1136/bmjopen-2018-025649.","Pasquier E","BMJ Open","2019","2019/03/23","PMC6527997","","10.1136/bmjopen-2018-025649"
"23527254","Risk of inflammatory bowel disease according to self-rated health, pregnancy course, and pregnancy complications: a study within the Danish National Birth Cohort","Harpsøe MC, Jørgensen KT, Frisch M, Jess T.","PLoS One. 2013;8(3):e59698. doi: 10.1371/journal.pone.0059698. Epub 2013 Mar 19.","Harpsøe MC","PLoS One","2013","2013/03/26","PMC3602009","","10.1371/journal.pone.0059698"
"31677833","Invited review: MicroRNAs in bovine colostrum-Focus on their origin and potential health benefits for the calf","Van Hese I, Goossens K, Vandaele L, Opsomer G.","J Dairy Sci. 2020 Jan;103(1):1-15. doi: 10.3168/jds.2019-16959. Epub 2019 Oct 31.","Van Hese I","J Dairy Sci","2020","2019/11/04","","","10.3168/jds.2019-16959"
"25649079","Advances in pediatric asthma in 2014: Moving toward a population health perspective","Szefler SJ.","J Allergy Clin Immunol. 2015 Mar;135(3):644-52. doi: 10.1016/j.jaci.2014.12.1921. Epub 2015 Jan 30.","Szefler SJ","J Allergy Clin Immunol","2015","2015/02/05","","","10.1016/j.jaci.2014.12.1921"
"28424697","Regulation of the Functions of Natural Cytotoxicity Receptors by Interactions with Diverse Ligands and Alterations in Splice Variant Expression","Pazina T, Shemesh A, Brusilovsky M, Porgador A, Campbell KS.","Front Immunol. 2017 Mar 30;8:369. doi: 10.3389/fimmu.2017.00369. eCollection 2017.","Pazina T","Front Immunol","2017","2017/04/21","PMC5371597","","10.3389/fimmu.2017.00369"
"31357230","Inhaled corticosteroid use during pregnancy among women with asthma: A systematic review and meta-analysis","Robijn AL, Jensen ME, McLaughlin K, Gibson PG, Murphy VE.","Clin Exp Allergy. 2019 Nov;49(11):1403-1417. doi: 10.1111/cea.13474. Epub 2019 Sep 9.","Robijn AL","Clin Exp Allergy","2019","2019/07/30","","","10.1111/cea.13474"
"33918723","Prenatal and Perinatal Environmental Influences Shaping the Neonatal Immune System: A Focus on Asthma and Allergy Origins","García-Serna AM, Martín-Orozco E, Hernández-Caselles T, Morales E.","Int J Environ Res Public Health. 2021 Apr 9;18(8):3962. doi: 10.3390/ijerph18083962.","García-Serna AM","Int J Environ Res Public Health","2021","2021/04/30","PMC8069583","","10.3390/ijerph18083962"
"24837152","Regulatory T cells: new keys for further unlocking the enigma of fetal tolerance and pregnancy complications","Jiang TT, Chaturvedi V, Ertelt JM, Kinder JM, Clark DR, Valent AM, Xin L, Way SS.","J Immunol. 2014 Jun 1;192(11):4949-56. doi: 10.4049/jimmunol.1400498.","Jiang TT","J Immunol","2014","2014/05/20","PMC4030688","NIHMS580989","10.4049/jimmunol.1400498"
"30187472","Altered T-cell subpopulations in recurrent pregnancy loss patients with cellular immune abnormalities","Abdolmohammadi Vahid S, Ghaebi M, Ahmadi M, Nouri M, Danaei S, Aghebati-Maleki L, Mousavi Ardehaie R, Yousefi B, Hakimi P, Hojjat-Farsangi M, Rikhtegar R, Yousefi M.","J Cell Physiol. 2019 Apr;234(4):4924-4933. doi: 10.1002/jcp.27290. Epub 2018 Sep 6.","Abdolmohammadi Vahid S","J Cell Physiol","2019","2018/09/07","","","10.1002/jcp.27290"
"22827395","T-cell tolerance to the developing equine conceptus","Antczak DF.","Reprod Domest Anim. 2012 Aug;47 Suppl 4:376-83. doi: 10.1111/j.1439-0531.2012.02101.x.","Antczak DF","Reprod Domest Anim","2012","2012/07/26","","","10.1111/j.1439-0531.2012.02101.x"
"27159225","Pharmacokinetics of Total and Unbound Etravirine in HIV-1-Infected Pregnant Women","Ramgopal M, Osiyemi O, Zorrilla C, Crauwels HM, Ryan R, Brown K, Hillewaert V, Baugh B.","J Acquir Immune Defic Syndr. 2016 Nov 1;73(3):268-274. doi: 10.1097/QAI.0000000000001068.","Ramgopal M","J Acquir Immune Defic Syndr","2016","2016/05/10","","","10.1097/QAI.0000000000001068"
"30955704","Sex modifies placental gene expression in response to metabolic and inflammatory stress","Barke TL, Money KM, Du L, Serezani A, Gannon M, Mirnics K, Aronoff DM.","Placenta. 2019 Mar;78:1-9. doi: 10.1016/j.placenta.2019.02.008. Epub 2019 Feb 22.","Barke TL","Placenta","2019","2019/04/09","PMC6461364","NIHMS1522859","10.1016/j.placenta.2019.02.008"
"34552206","Characterisation of peri-implantation endometrial Treg and identification of an altered phenotype in recurrent pregnancy loss","Granne I, Shen M, Rodriguez-Caro H, Chadha G, O'Donnell E, Brosens JJ, Quenby S, Child T, Southcombe JH.","Mucosal Immunol. 2022 Jan;15(1):120-129. doi: 10.1038/s41385-021-00451-1. Epub 2021 Sep 22.","Granne I","Mucosal Immunol","2022","2021/09/23","PMC8732268","","10.1038/s41385-021-00451-1"
"35457370","Pregnant Women's Knowledge of and Attitudes towards Influenza Vaccination during the COVID-19 Pandemic in Poland","Pisula A, Sienicka A, Pawlik KK, Dobrowolska-Redo A, Kacperczyk-Bartnik J, Romejko-Wolniewicz E.","Int J Environ Res Public Health. 2022 Apr 8;19(8):4504. doi: 10.3390/ijerph19084504.","Pisula A","Int J Environ Res Public Health","2022","2022/04/23","PMC9031437","","10.3390/ijerph19084504"
"25834863","Planning for a cohort study to investigate the impact and management of influenza in pregnancy in a future pandemic","Knight M, Brocklehurst P, O’Brien P, Quigley MA, Kurinczuk JJ.","Southampton (UK): NIHR Journals Library; 2015 Mar.","Knight M","Planning for a cohort study to investigate the impact and management of influenza in pregnancy in a future pandemic","2015","2015/03/01","","","10.3310/hsdr03060"
"31963593","Placenta-Specific Genes, Their Regulation During Villous Trophoblast Differentiation and Dysregulation in Preterm Preeclampsia","Szilagyi A, Gelencser Z, Romero R, Xu Y, Kiraly P, Demeter A, Palhalmi J, Gyorffy BA, Juhasz K, Hupuczi P, Kekesi KA, Meinhardt G, Papp Z, Draghici S, Erez O, Tarca AL, Knöfler M, Than NG.","Int J Mol Sci. 2020 Jan 17;21(2):628. doi: 10.3390/ijms21020628.","Szilagyi A","Int J Mol Sci","2020","2020/01/23","PMC7013556","","10.3390/ijms21020628"
"33059327","Identifying new potential genetic biomarkers for HELLP syndrome using massive parallel sequencing","Jiménez KM, Morel A, Parada-Niño L, Alejandra González-Rodriguez M, Flórez S, Bolívar-Salazar D, Becerra-Bayona S, Aguirre-García A, Gómez-Murcia T, Fernanda Castillo L, Carlosama C, Ardila J, Vaiman D, Serrano N, Laissue P.","Pregnancy Hypertens. 2020 Oct;22:181-190. doi: 10.1016/j.preghy.2020.09.003. Epub 2020 Sep 21.","Jiménez KM","Pregnancy Hypertens","2020","2020/10/15","","","10.1016/j.preghy.2020.09.003"
"23180717","C-reactive protein by pregnancy and lactational status among Filipino young adult women","Kuzawa CW, Adair LS, Borja J, McDade TW.","Am J Hum Biol. 2013 Jan-Feb;25(1):131-4. doi: 10.1002/ajhb.22351. Epub 2012 Nov 24.","Kuzawa CW","Am J Hum Biol","2013","2012/11/28","PMC3862117","NIHMS532949","10.1002/ajhb.22351"
"28636613","In vivo immune signatures of healthy human pregnancy: Inherently inflammatory or anti-inflammatory?","Graham C, Chooniedass R, Stefura WP, Becker AB, Sears MR, Turvey SE, Mandhane PJ, Subbarao P; CHILD Study Investigators, HayGlass KT.","PLoS One. 2017 Jun 21;12(6):e0177813. doi: 10.1371/journal.pone.0177813. eCollection 2017.","Graham C","PLoS One","2017","2017/06/22","PMC5479559","","10.1371/journal.pone.0177813"
"31470087","Pregnancy-related immune suppression leads to altered influenza vaccine recall responses","Shah NM, Imami N, Kelleher P, Barclay WS, Johnson MR.","Clin Immunol. 2019 Nov;208:108254. doi: 10.1016/j.clim.2019.108254. Epub 2019 Aug 27.","Shah NM","Clin Immunol","2019","2019/08/31","","","10.1016/j.clim.2019.108254"
"34193262","Combined prenatal Lactobacillus reuteri and ω-3 supplementation synergistically modulates DNA methylation in neonatal T helper cells","Huoman J, Martínez-Enguita D, Olsson E, Ernerudh J, Nilsson L, Duchén K, Gustafsson M, Jenmalm MC.","Clin Epigenetics. 2021 Jun 30;13(1):135. doi: 10.1186/s13148-021-01115-4.","Huoman J","Clin Epigenetics","2021","2021/07/01","PMC8247185","","10.1186/s13148-021-01115-4"
"33169418","The molecular tug of war between immunity and fertility: Emergence of conserved signaling pathways and regulatory mechanisms","Naim N, Amrit FRG, McClendon TB, Yanowitz JL, Ghazi A.","Bioessays. 2020 Dec;42(12):e2000103. doi: 10.1002/bies.202000103. Epub 2020 Nov 9.","Naim N","Bioessays","2020","2020/11/10","PMC8219210","NIHMS1705641","10.1002/bies.202000103"
"33481210","Perinatal treatment of parents with the broad-spectrum antibiotic enrofloxacin aggravates contact sensitivity in adult offspring mice","Kowalczyk P, Strzępa A, Szczepanik M.","Pharmacol Rep. 2021 Apr;73(2):664-671. doi: 10.1007/s43440-021-00217-3. Epub 2021 Jan 22.","Kowalczyk P","Pharmacol Rep","2021","2021/01/22","PMC7994221","","10.1007/s43440-021-00217-3"
"35447157","Prenatal and adolescent alcohol exposure programs immunity across the lifespan: CNS-mediated regulation","Deak T, Kelliher KT, Wojcik HJ, Gano A.","Pharmacol Biochem Behav. 2022 May;216:173390. doi: 10.1016/j.pbb.2022.173390. Epub 2022 Apr 18.","Deak T","Pharmacol Biochem Behav","2022","2022/04/21","PMC9204505","NIHMS1812323","10.1016/j.pbb.2022.173390"
"31263463","Differential Dynamics of the Maternal Immune System in Healthy Pregnancy and Preeclampsia","Han X, Ghaemi MS, Ando K, Peterson LS, Ganio EA, Tsai AS, Gaudilliere DK, Stelzer IA, Einhaus J, Bertrand B, Stanley N, Culos A, Tanada A, Hedou J, Tsai ES, Fallahzadeh R, Wong RJ, Judy AE, Winn VD, Druzin ML, Blumenfeld YJ, Hlatky MA, Quaintance CC, Gibbs RS, Carvalho B, Shaw GM, Stevenson DK, Angst MS, Aghaeepour N, Gaudilliere B.","Front Immunol. 2019 Jun 11;10:1305. doi: 10.3389/fimmu.2019.01305. eCollection 2019.","Han X","Front Immunol","2019","2019/07/03","PMC6584811","","10.3389/fimmu.2019.01305"
"23333112","Atopic sensitization in the first year of life","Depner M, Ege MJ, Genuneit J, Pekkanen J, Roponen M, Hirvonen MR, Dalphin JC, Kaulek V, Krauss-Etschmann S, Riedler J, Braun-Fahrländer C, Roduit C, Lauener R, Pfefferle PI, Weber J, von Mutius E; PASTURE Study Group.","J Allergy Clin Immunol. 2013 Mar;131(3):781-8. doi: 10.1016/j.jaci.2012.11.048. Epub 2013 Jan 16.","Depner M","J Allergy Clin Immunol","2013","2013/01/22","","","10.1016/j.jaci.2012.11.048"
"24007709","Cost-effectiveness of the management of rh-negative pregnant women","Duplantie J, Gonzales OM, Bois A, Nshimyumukiza L, Gekas J, Bujold E, Morin V, Vallée M, Giguère Y, Gagné C, Rousseau F, Reinharz D.","J Obstet Gynaecol Can. 2013 Aug;35(8):730-740. doi: 10.1016/S1701-2163(15)30864-1.","Duplantie J","J Obstet Gynaecol Can","2013","2013/09/07","","","10.1016/S1701-2163(15)30864-1"
"22583153","Prenatal exposure to allergen, DNA methylation, and allergy in grandoffspring mice","Niedzwiecki M, Zhu H, Corson L, Grunig G, Factor PH, Chu S, Jiang H, Miller RL.","Allergy. 2012 Jul;67(7):904-10. doi: 10.1111/j.1398-9995.2012.02841.x. Epub 2012 May 14.","Niedzwiecki M","Allergy","2012","2012/05/16","PMC3432924","NIHMS397627","10.1111/j.1398-9995.2012.02841.x"
"31873189","MicroRNA profiles of dry secretions through the first three weeks of the dry period from Holstein cows","Putz EJ, Putz AM, Jeon H, Lippolis JD, Ma H, Reinhardt TA, Casas E.","Sci Rep. 2019 Dec 23;9(1):19658. doi: 10.1038/s41598-019-56193-5.","Putz EJ","Sci Rep","2019","2019/12/25","PMC6928067","","10.1038/s41598-019-56193-5"
"30684339","Risk markers of reproductive loss in women with hyperandrogenism","Semeniuk LM, Likhachov VK, Yuzvenko TY, Dobrovolska LМ, Makarov OG.","Wiad Lek. 2018;71(8):1550-1553.","Semeniuk LM","Wiad Lek","2018","2019/01/27","","",""
"29453023","Implications of altered maternal cytokine concentrations on infant outcomes in children with prenatal alcohol exposure","Sowell KD, Uriu-Adams JY, Van de Water J, Chambers CD, Coles CD, Kable JA, Yevtushok L, Zymak-Zakutnya N, Wertelecki W, Keen CL; Collaborative Initiative on Fetal Alcohol Spectrum Disorders (CIFASD).","Alcohol. 2018 May;68:49-58. doi: 10.1016/j.alcohol.2017.08.006. Epub 2017 Aug 12.","Sowell KD","Alcohol","2018","2018/02/18","PMC5820219","NIHMS909051","10.1016/j.alcohol.2017.08.006"
"35212052","Cytokine profiles in cord blood in relation to prenatal traffic-related air pollution: The NELA cohort","García-Serna AM, Martín-Orozco E, Jiménez-Guerrero P, Hernández-Caselles T, Pérez-Fernández V, Cantero-Cano E, Muñoz-García M, Molina-Ruano MD, Rojo-Atenza E, García-Marcos L, Morales E; NELA Study Group.","Pediatr Allergy Immunol. 2022 Feb;33(2):e13732. doi: 10.1111/pai.13732.","García-Serna AM","Pediatr Allergy Immunol","2022","2022/02/25","","","10.1111/pai.13732"
"34424240","Multiplexed Fluorescent Immunohistochemical Staining of Four Endometrial Immune Cell Types in Recurrent Miscarriage","Zhao Y, Man GCW, Chan LKY, Guo X, Liu Y, Zhang T, Kwong J, Wang CC, Chen X, Li TC.","J Vis Exp. 2021 Aug 4;(174). doi: 10.3791/62931.","Zhao Y","J Vis Exp","2021","2021/08/23","","","10.3791/62931"
"22933149","Autism spectrum disorders: from immunity to behavior","Careaga M, Ashwood P.","Methods Mol Biol. 2012;934:219-40. doi: 10.1007/978-1-62703-071-7_12.","Careaga M","Methods Mol Biol","2012","2012/08/31","","","10.1007/978-1-62703-071-7_12"
"33675803","Prenatal polycyclic aromatic hydrocarbons, altered ERα pathway-related methylation and expression, and mammary epithelial cell proliferation in offspring and grandoffspring adult mice","Sahay D, Lloyd SE, Rivera JA, Jezioro J, McDonald JD, Pitiranggon M, Yan B, Szabolcs M, Terry MB, Miller RL.","Environ Res. 2021 May;196:110961. doi: 10.1016/j.envres.2021.110961. Epub 2021 Mar 4.","Sahay D","Environ Res","2021","2021/03/06","PMC8119355","NIHMS1679956","10.1016/j.envres.2021.110961"
