PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"35318256","Hydroxychloroquine in the pregnancies of women with lupus: a meta-analysis of individual participant data","Clowse MEB, Eudy AM, Balevic S, Sanders-Schmidler G, Kosinski A, Fischer-Betz R, Gladman DD, Molad Y, Nalli C, Mokbel A, Tincani A, Urowitz M, Bay C, van Noord M, Petri M.","Lupus Sci Med. 2022 Mar;9(1):e000651. doi: 10.1136/lupus-2021-000651.","Clowse MEB","Lupus Sci Med","2022","2022/03/23","PMC8935175","","10.1136/lupus-2021-000651"
"32526084","Racial Differences in Contraception Encounters and Dispensing Among Female Medicaid Beneficiaries With Systemic Lupus Erythematosus","Williams JN, Xu C, Costenbader KH, Bermas BL, Pace LE, Feldman CH.","Arthritis Care Res (Hoboken). 2021 Oct;73(10):1396-1404. doi: 10.1002/acr.24346. Epub 2021 Sep 2.","Williams JN","Arthritis Care Res (Hoboken)","2021","2020/06/12","PMC7728620","NIHMS1615592","10.1002/acr.24346"
"32128978","Adverse pregnancy outcomes and subsequent development of connective tissue disease in the UK: an epidemiological study","Kither H, Heazell A, Bruce IN, Tower C, Crocker I.","BJOG. 2020 Jul;127(8):941-949. doi: 10.1111/1471-0528.16191. Epub 2020 Mar 25.","Kither H","BJOG","2020","2020/03/05","","","10.1111/1471-0528.16191"
"23807699","Obstetric outcomes and prognostic factors of lupus pregnancies","Madazli R, Yuksel MA, Oncul M, Imamoglu M, Yilmaz H.","Arch Gynecol Obstet. 2014 Jan;289(1):49-53. doi: 10.1007/s00404-013-2935-4. Epub 2013 Jun 27.","Madazli R","Arch Gynecol Obstet","2014","2013/06/29","","","10.1007/s00404-013-2935-4"
"31899930","Does Hydroxychloroquine Protect against Preeclampsia and Preterm Delivery in Systemic Lupus Erythematosus Pregnancies?","Do SC, Rizk NM, Druzin ML, Simard JF.","Am J Perinatol. 2020 Jul;37(9):873-880. doi: 10.1055/s-0039-3402752. Epub 2020 Jan 3.","Do SC","Am J Perinatol","2020","2020/01/04","","","10.1055/s-0039-3402752"
"28013193","Medication use among pregnant women with systemic lupus erythematosus and general population comparators","Palmsten K, Simard JF, Chambers CD, Arkema EV.","Rheumatology (Oxford). 2017 Apr 1;56(4):561-569. doi: 10.1093/rheumatology/kew448.","Palmsten K","Rheumatology (Oxford)","2017","2016/12/26","PMC5850850","","10.1093/rheumatology/kew448"
"33840282","The presence of lupus nephritis additionally increases the risk of preeclampsia among pregnant women with systemic lupus erythematosus","Bremme K, Honkanen S, Gunnarsson I, Chaireti R.","Lupus. 2021 Jun;30(7):1031-1038. doi: 10.1177/09612033211004716. Epub 2021 Apr 12.","Bremme K","Lupus","2021","2021/04/12","PMC8120629","","10.1177/09612033211004716"
"34716670","Thrombotic risk assessment in patients with systemic lupus erythematosus: Validation of the adjusted-Global Antiphospholipid Syndrome Score (aGAPSS) in Thai patients","Chanloung W, Kasitanon N, Wichainun R, Louthrenoo W.","Int J Rheum Dis. 2021 Dec;24(12):1510-1519. doi: 10.1111/1756-185X.14230. Epub 2021 Oct 29.","Chanloung W","Int J Rheum Dis","2021","2021/10/30","","","10.1111/1756-185X.14230"
"33060317","Lupus Low Disease Activity State Achievement Is Important for Reducing Adverse Outcomes in Pregnant Patients With Systemic Lupus Erythematosus","Kim JW, Jung JY, Kim HA, Yang JI, Kwak DW, Suh CH.","J Rheumatol. 2021 May;48(5):707-716. doi: 10.3899/jrheum.200802. Epub 2020 Oct 15.","Kim JW","J Rheumatol","2021","2020/10/16","","","10.3899/jrheum.200802"
"30137590","Power in numbers","Vinet E, Chakravarty EF, Clowse MEB.","Rheumatology (Oxford). 2018 Jul 1;57(suppl_5):v40-v47. doi: 10.1093/rheumatology/key111.","Vinet E","Rheumatology (Oxford)","2018","2018/08/24","PMC6099130","","10.1093/rheumatology/key111"
"22344961","Effects of infertility, pregnancy loss, and patient concerns on family size of women with rheumatoid arthritis and systemic lupus erythematosus","Clowse ME, Chakravarty E, Costenbader KH, Chambers C, Michaud K.","Arthritis Care Res (Hoboken). 2012 May;64(5):668-74. doi: 10.1002/acr.21593.","Clowse ME","Arthritis Care Res (Hoboken)","2012","2012/02/21","","","10.1002/acr.21593"
"22311940","Maternal deaths in women with lupus nephritis: a review of published evidence","Ritchie J, Smyth A, Tower C, Helbert M, Venning M, Garovic V.","Lupus. 2012 Apr;21(5):534-41. doi: 10.1177/0961203311434939. Epub 2012 Feb 6.","Ritchie J","Lupus","2012","2012/02/08","","","10.1177/0961203311434939"
"26815791","Racial and Ethnic Disparities in the Pregnancies of Women With Systemic Lupus Erythematosus","Clowse ME, Grotegut C.","Arthritis Care Res (Hoboken). 2016 Oct;68(10):1567-72. doi: 10.1002/acr.22847. Epub 2016 Aug 19.","Clowse ME","Arthritis Care Res (Hoboken)","2016","2016/01/28","","","10.1002/acr.22847"
"27992461","Long-Term Outcomes of Systemic Lupus Erythematous Patients after Pregnancy: A Nationwide Population-Based Cohort Study","Chiu TF, Chuang YW, Lin CL, Yu TM, Chung MC, Li CY, Chung CJ, Ho WC.","PLoS One. 2016 Dec 19;11(12):e0167946. doi: 10.1371/journal.pone.0167946. eCollection 2016.","Chiu TF","PLoS One","2016","2016/12/20","PMC5167320","","10.1371/journal.pone.0167946"
"35105704","Systemic Lupus Erythematosus Increases the Risk of Gestational Diabetes: Truth or Illusion?","Chang Y, Di W, Wu J.","J Rheumatol. 2022 May;49(5):441-442. doi: 10.3899/jrheum.211374. Epub 2022 Feb 1.","Chang Y","J Rheumatol","2022","2022/02/02","","","10.3899/jrheum.211374"
"21875380","Pregnancy outcomes in patients with systemic autoimmunity","Canti V, Castiglioni MT, Rosa S, Franchini S, Sabbadini MG, Manfredi AA, Rovere-Querini P.","Autoimmunity. 2012 Mar;45(2):169-75. doi: 10.3109/08916934.2011.593600. Epub 2011 Aug 30.","Canti V","Autoimmunity","2012","2011/08/31","","","10.3109/08916934.2011.593600"
"34530654","The SLICC/ACR Damage Index (SDI) may predict adverse obstetric events in patients with systemic lupus erythematosus","Lacerda MI, de Jesús GRR, Dos Santos FC, de Jesús NR, Levy RA, Klumb EM.","Lupus. 2021 Oct;30(12):1966-1972. doi: 10.1177/09612033211045061. Epub 2021 Sep 16.","Lacerda MI","Lupus","2021","2021/09/17","","","10.1177/09612033211045061"
"32770270","Effectiveness of reproductive health counseling of women with systemic lupus erythematosus: observational cross-sectional study at an academic lupus clinic","Brites L, Silva S, Andreoli L, Inês L.","Rheumatol Int. 2021 Feb;41(2):403-408. doi: 10.1007/s00296-020-04671-9. Epub 2020 Aug 7.","Brites L","Rheumatol Int","2021","2020/08/10","","","10.1007/s00296-020-04671-9"
"23849769","[Lupus and pregnancy: study of 26 cases, an internal medicine department experience and review of the literature]","Bellakhal S, Ben Hassine L, Cherif E, Boukhris I, Azzabi S, Kaouache Z, Kooli C, Khalfallah N.","Pathol Biol (Paris). 2013 Dec;61(6):269-72. doi: 10.1016/j.patbio.2013.05.003. Epub 2013 Jul 9.","Bellakhal S","Pathol Biol (Paris)","2013","2013/07/16","","","10.1016/j.patbio.2013.05.003"
"35073215","Antiphospholipid antibodies and idiopathic infertility","Del Porto F, Ferrero S, Cifani N, Sesti G, Proietta M.","Lupus. 2022 Mar;31(3):347-353. doi: 10.1177/09612033221076735. Epub 2022 Jan 24.","Del Porto F","Lupus","2022","2022/01/24","","","10.1177/09612033221076735"
"32433830","Preeclampsia Risk Prediction Model for Chinese Pregnant Patients With Systemic Lupus Erythematosus","Jiang M, Wang Y, Fu Q, Lin S, Wu J, Di W.","Arthritis Care Res (Hoboken). 2020 Nov;72(11):1602-1610. doi: 10.1002/acr.24265.","Jiang M","Arthritis Care Res (Hoboken)","2020","2020/05/21","","","10.1002/acr.24265"
"33164791","Childhood-onset systemic lupus erythematosus-related antiphospholipid syndrome: A multicenter study with 1519 patients","Islabão AG, Mota LMH, Ribeiro MCM, Arabi TM, Cividatti GN, Queiroz LB, Andrade DC, Sakamoto AP, Trindade VC, Novak GV, Molinari BC, Campos LM, Aikawa NE, Pereira RMR, Terreri MT, Magalhães CS, Marini R, Gomes HR, Silva MF, Oliveira SK, Sztajnbok FR, Sacchetti SB, Bica BE, Sena EG, Moraes AP, Santos MC, Robazzi TC, Spelling PF, Scheibel IM, Cavalcanti AS, Naka EN, Guimarães LJ, Santos FP, Sampaio MC, Bonfá E, Silva CA; Brazilian Childhood-onset Systemic Lupus Erythematosus Group.","Autoimmun Rev. 2020 Dec;19(12):102693. doi: 10.1016/j.autrev.2020.102693. Epub 2020 Oct 22.","Islabão AG","Autoimmun Rev","2020","2020/11/09","","","10.1016/j.autrev.2020.102693"
"26589244","From BILAG to BILAG-based combined lupus assessment-30 years on","Murphy CL, Yee CS, Gordon C, Isenberg D.","Rheumatology (Oxford). 2016 Aug;55(8):1357-63. doi: 10.1093/rheumatology/kev387. Epub 2015 Nov 20.","Murphy CL","Rheumatology (Oxford)","2016","2015/11/22","","","10.1093/rheumatology/kev387"
"25005336","Use of belimumab throughout pregnancy to treat active systemic lupus erythematosus: a case report","Danve A, Perry L, Deodhar A.","Semin Arthritis Rheum. 2014 Oct;44(2):195-7. doi: 10.1016/j.semarthrit.2014.05.006. Epub 2014 Jun 6.","Danve A","Semin Arthritis Rheum","2014","2014/07/10","","","10.1016/j.semarthrit.2014.05.006"
"36017607","The association of lupus nephritis with adverse pregnancy outcomes among women with lupus in North America","Lucas A, Eudy AM, Gladman D, Petri M, Urowitz M, Wyatt CM, Clowse ME.","Lupus. 2022 Oct;31(11):1401-1407. doi: 10.1177/09612033221123251. Epub 2022 Aug 26.","Lucas A","Lupus","2022","2022/08/26","","","10.1177/09612033221123251"
"28473038","Broad Concepts in Management of Systemic Lupus Erythematosus","Chowdhary VR.","Mayo Clin Proc. 2017 May;92(5):744-761. doi: 10.1016/j.mayocp.2017.02.007.","Chowdhary VR","Mayo Clin Proc","2017","2017/05/06","","","10.1016/j.mayocp.2017.02.007"
"33417532","Low incidence of intrauterine growth restriction in pregnant patients with systemic lupus erythematosus taking hydroxychloroquine","Canti V, Scarrone M, De Lorenzo R, Ramirez GA, Erra R, Bordoli S, Cella S, Schmit E, Rosa S, Castiglioni MT, Rovere-Querini P.","Immunol Med. 2021 Sep;44(3):204-210. doi: 10.1080/25785826.2020.1868652. Epub 2021 Jan 8.","Canti V","Immunol Med","2021","2021/01/08","","","10.1080/25785826.2020.1868652"
"24646947","Is pregnancy a risk factor for rheumatic autoimmune diseases?","Marder W, Somers EC.","Curr Opin Rheumatol. 2014 May;26(3):321-8. doi: 10.1097/BOR.0000000000000047.","Marder W","Curr Opin Rheumatol","2014","2014/03/21","PMC4151322","NIHMS614215","10.1097/BOR.0000000000000047"
"31079145","Pregnancy outcomes in mixed connective tissue disease: a multicentre study","Radin M, Schreiber K, Cuadrado MJ, Cecchi I, Andreoli L, Franceschini F, Caleiro T, Andrade D, Gibbone E, Khamashta M, Buyon J, Izmirly P, Aguirre MA, Benedetto C, Roccatello D, Marozio L, Sciascia S.","Rheumatology (Oxford). 2019 Nov 1;58(11):2000-2008. doi: 10.1093/rheumatology/kez141.","Radin M","Rheumatology (Oxford)","2019","2019/05/13","","","10.1093/rheumatology/kez141"
"26376400","Successful Pregnancy Following Assisted Reproduction in Woman With Systemic Lupus Erythematosus and Hypertension: A Case Report","de Macedo JF, de Macedo GC, Campos LA, Baltatu OC.","Medicine (Baltimore). 2015 Sep;94(37):e1531. doi: 10.1097/MD.0000000000001531.","de Macedo JF","Medicine (Baltimore)","2015","2015/09/17","PMC4635814","","10.1097/MD.0000000000001531"
"32110851","Retrospective, single-center case series of neonatal lupus","Wang YA, Sibbald C, Moon AT.","Pediatr Dermatol. 2020 May;37(3):484-489. doi: 10.1111/pde.14132. Epub 2020 Feb 28.","Wang YA","Pediatr Dermatol","2020","2020/02/29","","","10.1111/pde.14132"
"25616625","Disease activity of pregnant women with systemic lupus erythematosus","Wang PH, Teng SW, Lee FK.","J Chin Med Assoc. 2015 Apr;78(4):193-4. doi: 10.1016/j.jcma.2014.12.007. Epub 2015 Jan 20.","Wang PH","J Chin Med Assoc","2015","2015/01/25","","","10.1016/j.jcma.2014.12.007"
"31905489","Geoepidemiology and clinical characteristics of neonatal lupus erythematosus: a systematic literature review of individual patients’ data","Erden A, Fanouriakis A, Kiliç L, Sari A, Armağan B, Bilgin E, Şener YZ, Hymabaccus B, Gürler F, Ceylan S, Kiraz S, Karadağ Ö, Boumpas D.","Turk J Med Sci. 2020 Jan 9;50(1):281-290. doi: 10.3906/sag-1910-39.","Erden A","Turk J Med Sci","2020","2020/01/08","PMC7164747","","10.3906/sag-1910-39"
"26050103","Azathioprine during pregnancy in systemic lupus erythematosus patients is not associated with poor fetal outcome","Saavedra MÁ, Sánchez A, Morales S, Ángeles U, Jara LJ.","Clin Rheumatol. 2015 Jul;34(7):1211-6. doi: 10.1007/s10067-015-2987-x. Epub 2015 Jun 7.","Saavedra MÁ","Clin Rheumatol","2015","2015/06/08","","","10.1007/s10067-015-2987-x"
"29972730","Pregnancy and lupus erythematosus - a therapeutic challenge","Grän F, Schwaneck EC, Rehn M, Strate A, Goebeler M, Benoit S.","J Dtsch Dermatol Ges. 2018 Jul;16(7):913-916. doi: 10.1111/ddg.13577. Epub 2018 Jul 4.","Grän F","J Dtsch Dermatol Ges","2018","2018/07/05","","","10.1111/ddg.13577"
"26295404","Pregnancy in Women with Systemic Lupus Erythematosus: A Retrospective Study of 83 Pregnancies at a Single Centre","Chen S, Sun X, Wu B, Lian X.","Int J Environ Res Public Health. 2015 Aug 19;12(8):9876-88. doi: 10.3390/ijerph120809876.","Chen S","Int J Environ Res Public Health","2015","2015/08/22","PMC4555317","","10.3390/ijerph120809876"
"24844162","The fetal outcomes of pregnancies of systemic lupus erythematosus patients in northern Israel","Feld J, Kibari A, Rozenbaum M, Riskin-Mashiah S, Eder L, Laor A, Rosner I, Ellias M, Zisman D.","J Matern Fetal Neonatal Med. 2015 Mar;28(5):564-7. doi: 10.3109/14767058.2014.926327. Epub 2014 Jul 22.","Feld J","J Matern Fetal Neonatal Med","2015","2014/05/22","","","10.3109/14767058.2014.926327"
"31257438","Antiphospholipid antibody levels in early systemic lupus erythematosus: are they associated with subsequent mortality and vascular events?","Pericleous C, D'Souza A, McDonnell T, Ripoll VM, Leach O, Isenberg D, Giles I, Rahman A.","Rheumatology (Oxford). 2020 Jan 1;59(1):146-152. doi: 10.1093/rheumatology/kez239.","Pericleous C","Rheumatology (Oxford)","2020","2019/07/02","PMC6909892","","10.1093/rheumatology/kez239"
"34432653","Systemic autoimmune diseases and recurrent pregnancy loss: research progress in diagnosis and treatment","Gao R, Zeng X, Qin L.","Chin Med J (Engl). 2021 Aug 25;134(17):2140-2142. doi: 10.1097/CM9.0000000000001691.","Gao R","Chin Med J (Engl)","2021","2021/08/25","PMC8439985","","10.1097/CM9.0000000000001691"
"23039241","Laminin-1 (LM-111) in preeclampsia and systemic lupus erythematosus","Páez MC, Matsuura E, Díaz LA, Shoenfeld Y, Serrano NC, Anaya JM.","Autoimmunity. 2013 Feb;46(1):14-20. doi: 10.3109/08916934.2012.730586. Epub 2012 Dec 3.","Páez MC","Autoimmunity","2013","2012/10/09","","","10.3109/08916934.2012.730586"
"27592380","From old concerns to new advances and personalized medicine in lupus: The end of the tunnel is approaching","Doria A, Gershwin ME, Selmi C.","J Autoimmun. 2016 Nov;74:1-5. doi: 10.1016/j.jaut.2016.08.007. Epub 2016 Aug 31.","Doria A","J Autoimmun","2016","2016/09/05","","","10.1016/j.jaut.2016.08.007"
"25169712","A systematic review of prevalence, disease characteristics and management of systemic lupus erythematosus in Australia: identifying areas of unmet need","Nikpour M, Bridge JA, Richter S.","Intern Med J. 2014 Dec;44(12a):1170-9. doi: 10.1111/imj.12568.","Nikpour M","Intern Med J","2014","2014/08/30","","","10.1111/imj.12568"
"30204095","[MANAGEMENT OF PATIENTS WITH SYSTEMIC LUPUS ERYTHEMATOSUS IN THE PREPREGNANCY AND ANTENATAL PERIODS: CHALLENGES AND SOLUTIONS (REVIEW)]","Khaniukov O, Yehudina Y, Kalashnykova O, Sapozhnychenko L.","Georgian Med News. 2018 Jul-Aug;(280-281):54-61.","Khaniukov O","Georgian Med News","2018","2018/09/12","","",""
"34605122","Atypical preeclampsia with systemic lupus erythematosus and elevated soluble fms-like tyrosine kinase 1/placental growth factor ratio","Mimura K, Tomimatsu T, Endo M, Kimura T.","J Obstet Gynaecol Res. 2021 Dec;47(12):4461-4466. doi: 10.1111/jog.15055. Epub 2021 Oct 3.","Mimura K","J Obstet Gynaecol Res","2021","2021/10/04","","","10.1111/jog.15055"
"26040452","Autoimmune diseases and pregnancy: analysis of a series of cases","Gomes V, Mesquita A, Capela C.","BMC Res Notes. 2015 Jun 4;8:216. doi: 10.1186/s13104-015-1177-x.","Gomes V","BMC Res Notes","2015","2015/06/05","PMC4467633","","10.1186/s13104-015-1177-x"
"27635094","Outcome of pregnancy in patients with systemic lupus erythematosis at Korle-bu Teaching Hospital","Dey ID, Coleman J, Kwarko H, Mate-Kole M.","Ghana Med J. 2016 Jun;50(2):72-7. doi: 10.4314/gmj.v50i2.4.","Dey ID","Ghana Med J","2016","2016/09/17","PMC5012139","","10.4314/gmj.v50i2.4"
"21394426","Pregnancy outcomes in Japanese patients with SLE: retrospective review of 55 pregnancies at a university hospital","Ideguchi H, Ohno S, Uehara T, Ishigatsubo Y.","Clin Rev Allergy Immunol. 2013 Feb;44(1):57-64. doi: 10.1007/s12016-011-8269-8.","Ideguchi H","Clin Rev Allergy Immunol","2013","2011/03/12","","","10.1007/s12016-011-8269-8"
"21504337","Pregnancy in women with systemic lupus erythematosus: a retrospective study of 111 pregnancies in Chinese women","Liu J, Zhao Y, Song Y, Zhang W, Bian X, Yang J, Liu D, Zeng X, Zhang F.","J Matern Fetal Neonatal Med. 2012 Mar;25(3):261-6. doi: 10.3109/14767058.2011.572310. Epub 2011 Apr 19.","Liu J","J Matern Fetal Neonatal Med","2012","2011/04/21","","","10.3109/14767058.2011.572310"
"26011443","Lupus enteritis during pregnancy: A case-based review","Nagakawa A, Arata N, Mito A, Kaneshige T, Kitami M, Sago H, Murashima A.","Mod Rheumatol. 2017 Nov;27(6):1089-1092. doi: 10.3109/14397595.2015.1055642. Epub 2015 Aug 18.","Nagakawa A","Mod Rheumatol","2017","2015/05/27","","","10.3109/14397595.2015.1055642"
"25798747","Reproductive Health Concerns in Women with Systemic Lupus Erythematosus","Kartoz CR.","MCN Am J Matern Child Nurs. 2015 Jul-Aug;40(4):220-6; quiz E15-6. doi: 10.1097/NMC.0000000000000145.","Kartoz CR","MCN Am J Matern Child Nurs","2015","2015/03/24","","","10.1097/NMC.0000000000000145"
"26121160","Healthcare costs of pregnancy in systemic lupus erythematosus: retrospective observational analysis from a US health claims database","Petri M, Daly RP, Pushparajah DS.","J Med Econ. 2015;18(11):967-73. doi: 10.3111/13696998.2015.1066796. Epub 2015 Aug 14.","Petri M","J Med Econ","2015","2015/06/30","","","10.3111/13696998.2015.1066796"
"34853085","Gestational Diabetes Mellitus Risk in Pregnant Women With Systemic Lupus Erythematosus","Gernaat SAM, Simard JF, Wikström AK, Svenungsson E, Arkema EV.","J Rheumatol. 2022 May;49(5):465-469. doi: 10.3899/jrheum.210087. Epub 2021 Dec 1.","Gernaat SAM","J Rheumatol","2022","2021/12/02","","","10.3899/jrheum.210087"
"25240481","[Neonatal lupus syndrome: Literature review]","Morel N, Georgin-Lavialle S, Levesque K, Guettrot-Imbert G, Le Guern V, Le Bidois J, Bessières B, Brouzes C, Le Mercier D, Villain E, Maltret A, Costedoat-Chalumeau N.","Rev Med Interne. 2015 Mar;36(3):159-66. doi: 10.1016/j.revmed.2014.07.013. Epub 2014 Sep 17.","Morel N","Rev Med Interne","2015","2014/09/22","","","10.1016/j.revmed.2014.07.013"
